iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均�,標準偏差
969,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
970,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
971,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
972,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
973,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
974,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
975,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
976,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
977,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
978,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
979,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
980,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
981,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
982,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
983,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
984,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
985,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
986,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
987,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
988,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
989,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
990,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
991,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
992,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
993,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
994,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
995,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
996,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
997,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
998,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
999,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
1000,6.964708362,12.93445767,27.85880317,25.8688901,4.974795285,19.89916099,5.969754343,22.88401797,28.85376223,10.94453955,10.94453955,12.93445767,16.19067538,9.109056
